"Wavelength","Rad_mean","Rad_sd"
1412,0.00039568016960402,2.46270202259998e-05
1413,0.000423799286363646,2.58541626920736e-05
1414,0.000454749109485419,2.6111244364282e-05
1415,0.000483658508892404,2.71331790066725e-05
1416,0.000512247634324012,2.93390517861807e-05
1417,0.000541995786916232,2.95893550497533e-05
1418,0.00056947811273858,2.98536284938237e-05
1419,0.000597464702877915,3.09424903988474e-05
1420,0.000625257873471128,3.25260674145866e-05
1421,0.00065127219655551,3.36247655512279e-05
1422,0.00067482570419088,3.50456634187898e-05
1423,0.000694211454538163,3.58313369560257e-05
1424,0.000710638141899835,3.57324565768204e-05
1425,0.000723735534702428,3.65068830153611e-05
1426,0.000732463728345465,3.69835373542894e-05
1427,0.000737857083440758,3.70594827268275e-05
