"Wavelength","Rad_mean","Rad_sd"
1837,9.42657051922424e-05,0.000648727114469631
1838,8.50128981756626e-05,0.000576554923931863
1839,7.45515542945441e-05,0.000331068490176953
1840,8.81167930981518e-05,0.000293190940476897
1841,7.50031245758009e-05,0.000346326005269813
1842,6.63213819355234e-05,0.000377341948486537
1843,6.37453906659858e-05,0.00036659782538029
1844,5.36998638227715e-05,0.000369266957738139
1845,5.40407275982214e-05,0.000358447755923235
1846,6.52715531849424e-05,0.000346953462406712
1847,7.75439629853735e-05,0.000414631776996156
1848,8.81061504671976e-05,0.000468507792888501
1849,9.35073574737544e-05,0.000449987914470314
1850,7.5842412549605e-05,0.000411998974282548
1851,6.25560946275528e-05,0.000335775654190313
1852,6.93971790758496e-05,0.000393509371837483
1853,7.88130431829792e-05,0.000526761750731421
1854,8.2986103718099e-05,0.000479135608872202
1855,0.000101735844708699,0.000307047244410739
1856,0.000110117359836153,0.000312813949289656
1857,0.00010923264088575,0.000355135545337407
1858,9.64865570381335e-05,0.000253483866309813
1859,0.000105076621897098,0.000268333606479474
1860,0.000117566202225134,0.000339514910346282
1861,0.00012913629333525,0.000312886903581151
1862,0.000137006607823729,0.000370189276248855
1863,0.000134579043702843,0.000398326676976913
1864,0.000123170233214296,0.000459682394671716
1865,0.000116980859893658,0.000476675705181718
1866,0.000104661402466206,0.000474480785399017
1867,9.09437422512838e-05,0.000423937912244251
1868,9.40082710387457e-05,0.000379720103054345
1869,8.26583993520558e-05,0.000263637775954025
1870,7.58669684873326e-05,0.000180215884901822
1871,8.74946425599887e-05,0.000182355180157038
1872,9.42402852372481e-05,0.000187345833174428
1873,0.000104304270990951,0.000298383881110644
1874,0.000117052403859184,0.000327787968068007
1875,0.000133017863676343,0.000335024633188018
1876,0.00014426523721113,0.000340702707529437
1877,0.000151979182993252,0.000304789383091126
1878,0.000170336219688352,0.000347251695935131
1879,0.000196508083455456,0.000393638178375154
1880,0.000216484934658183,0.000478780526291748
1881,0.000228687753303802,0.000500235327654326
1882,0.000239940252140514,0.000472052142195384
1883,0.000244406823312602,0.000439155834874556
1884,0.00024649027194755,0.000427109457032471
1885,0.000253180263425747,0.000436194980882742
1886,0.000266215627962083,0.000466966862468024
1887,0.000281029830020998,0.000524377727239856
1888,0.00029262054073115,0.000579899869706369
1889,0.000295526034205977,0.000606100656629571
1890,0.000294787988641474,0.000580567004033685
1891,0.000284195054700831,0.000536121147015989
1892,0.000265312761239329,0.000485941700324907
1893,0.000248132595997959,0.000432010442845787
1894,0.000226314812989585,0.000372711526754381
1895,0.000200328122801921,0.00031229879615839
1896,0.000175129157319134,0.000275187561492548
